
[INFO] Processing chr1: /quobyte/bmhenngrp/from-lssc0/data/genomes/CAAPA_freeze2_PHASED_common_rare/snps/chr1.20240612_Freeze2.common_rare_phased.snps.vcf.gz
[INFO] chr1: Writing allele frequency table...
0it [00:00, ?it/s]
8165187it [1:14:01, 1728.27it/s]
8165371it [1:14:01, 1758.09it/s]
8165549it [1:14:01, 1751.32it/s]
8165731it [1:14:01, 1768.54it/s]
8165913it [1:14:02, 1783.52it/s]
8166093it [1:14:02, 1787.85it/s]
8166273it [1:14:02, 1781.99it/s]
8166452it [1:14:02, 1776.57it/s]
8166638it [1:14:02, 1801.01it/s]
8166823it [1:14:02, 1814.24it/s]
8167005it [1:14:02, 1815.10it/s]
8167190it [1:14:02, 1823.69it/s]
8167378it [1:14:02, 1838.46it/s]
8167564it [1:14:03, 1844.69it/s]
8167755it [1:14:03, 1862.47it/s]
8167942it [1:14:03, 1861.05it/s]
8168129it [1:14:03, 1856.88it/s]
8168320it [1:14:03, 1869.88it/s]
8168507it [1:14:03, 1861.19it/s]
8168696it [1:14:03, 1868.44it/s]
8168883it [1:14:03, 1859.20it/s]
8169073it [1:14:03, 1869.34it/s]
8169260it [1:14:03, 1866.76it/s]
8169447it [1:14:04, 1862.96it/s]
8169637it [1:14:04, 1870.93it/s]
8169825it [1:14:04, 1847.19it/s]
8170011it [1:14:04, 1848.07it/s]
8170196it [1:14:04, 1848.00it/s]
8170381it [1:14:04, 1845.02it/s]
8170566it [1:14:04, 1840.48it/s]
8170751it [1:14:04, 1830.23it/s]
8170936it [1:14:04, 1835.37it/s]
8171120it [1:14:04, 1830.89it/s]
8171304it [1:14:05, 1832.31it/s]
8171490it [1:14:05, 1839.95it/s]
8171675it [1:14:05, 1840.19it/s]
8171862it [1:14:05, 1847.24it/s]
8172048it [1:14:05, 1850.83it/s]
8172234it [1:14:05, 1853.33it/s]
8172420it [1:14:05, 1852.65it/s]
8172606it [1:14:05, 1845.34it/s]
8172792it [1:14:05, 1848.17it/s]
8172977it [1:14:05, 1845.54it/s]
8173166it [1:14:06, 1856.95it/s]
8173352it [1:14:06, 1659.98it/s]
8173524it [1:14:06, 1674.41it/s]
8173702it [1:14:06, 1703.43it/s]
8173879it [1:14:06, 1719.80it/s]
8174057it [1:14:06, 1736.03it/s]
8174244it [1:14:06, 1772.81it/s]
8174428it [1:14:06, 1792.15it/s]
8174609it [1:14:06, 1795.30it/s]
8174790it [1:14:06, 1797.97it/s]
8174976it [1:14:07, 1814.20it/s]
8175162it [1:14:07, 1827.18it/s]
8175346it [1:14:07, 1829.39it/s]
8175531it [1:14:07, 1832.82it/s]
8175715it [1:14:07, 1834.19it/s]
8175899it [1:14:07, 1829.82it/s]
8176087it [1:14:07, 1843.62it/s]
8176272it [1:14:07, 1845.26it/s]
8176457it [1:14:07, 1845.28it/s]
8176643it [1:14:07, 1847.69it/s]
8176830it [1:14:08, 1851.76it/s]
8177019it [1:14:08, 1861.00it/s]
8177208it [1:14:08, 1867.58it/s]
8177398it [1:14:08, 1875.44it/s]
8177586it [1:14:08, 1875.84it/s]
8177774it [1:14:08, 1876.92it/s]
8177962it [1:14:08, 1864.22it/s]
8178149it [1:14:08, 1860.91it/s]
8178336it [1:14:08, 1850.47it/s]
8178523it [1:14:08, 1854.59it/s]
8178709it [1:14:09, 1852.94it/s]
8178897it [1:14:09, 1859.76it/s]
8179085it [1:14:09, 1863.13it/s]
8179275it [1:14:09, 1872.35it/s]
8179463it [1:14:09, 1866.96it/s]
8179650it [1:14:09, 1859.98it/s]
8179837it [1:14:09, 1860.41it/s]
8180024it [1:14:09, 1862.71it/s]
8180211it [1:14:09, 1852.49it/s]
8180398it [1:14:09, 1857.54it/s]
8180588it [1:14:10, 1867.65it/s]
8180775it [1:14:10, 1860.85it/s]
8180962it [1:14:10, 1857.01it/s]
8181149it [1:14:10, 1858.58it/s]
8181335it [1:14:10, 1851.30it/s]
8181521it [1:14:10, 1853.41it/s]
8181707it [1:14:10, 1838.02it/s]
8181891it [1:14:10, 1832.38it/s]
8182077it [1:14:10, 1839.58it/s]
8182261it [1:14:11, 1347.07it/s]
8182415it [1:14:11, 1147.30it/s]
8182601it [1:14:11, 1302.59it/s]
8182789it [1:14:11, 1438.79it/s]
8182975it [1:14:11, 1544.06it/s]
8183160it [1:14:11, 1623.25it/s]
8183345it [1:14:11, 1684.74it/s]
8183531it [1:14:11, 1732.59it/s]
8183717it [1:14:12, 1766.67it/s]
8183901it [1:14:12, 1787.39it/s]
8184083it [1:14:12, 1785.31it/s]
8184264it [1:14:12, 1725.75it/s]
8184439it [1:14:12, 1731.38it/s]
8184625it [1:14:12, 1766.10it/s]
8184810it [1:14:12, 1788.77it/s]
8184994it [1:14:12, 1800.28it/s]
8185179it [1:14:12, 1814.84it/s]
8185361it [1:14:12, 1776.52it/s]
8185540it [1:14:13, 1770.65it/s]
8185729it [1:14:13, 1803.93it/s]
8185911it [1:14:13, 1807.09it/s]
8186096it [1:14:13, 1818.38it/s]
8186286it [1:14:13, 1840.08it/s]
8186474it [1:14:13, 1850.49it/s]
8186662it [1:14:13, 1857.41it/s]
8186848it [1:14:13, 1854.52it/s]
8187034it [1:14:13, 1821.40it/s]
8187217it [1:14:13, 1819.58it/s]
8187400it [1:14:14, 1811.31it/s]
8187582it [1:14:14, 1810.03it/s]
8187767it [1:14:14, 1821.29it/s]
8187954it [1:14:14, 1835.65it/s]
8188141it [1:14:14, 1844.38it/s]
8188330it [1:14:14, 1857.50it/s]
8188518it [1:14:14, 1862.75it/s]
8188708it [1:14:14, 1872.50it/s]
8188896it [1:14:14, 1874.04it/s]
8189084it [1:14:14, 1869.72it/s]
8189272it [1:14:15, 1869.64it/s]
8189461it [1:14:15, 1873.63it/s]
8189649it [1:14:15, 1873.49it/s]
8189838it [1:14:15, 1875.99it/s]
8190026it [1:14:15, 1762.60it/s]
8190204it [1:14:15, 1656.26it/s]
8190387it [1:14:15, 1702.45it/s]
8190569it [1:14:15, 1735.41it/s]
8190753it [1:14:15, 1765.51it/s]
8190937it [1:14:16, 1785.73it/s]
8191120it [1:14:16, 1798.45it/s]
8191301it [1:14:16, 1794.40it/s]
8191481it [1:14:16, 1784.39it/s]
8191660it [1:14:16, 1747.88it/s]
8191836it [1:14:16, 1742.71it/s]
8192013it [1:14:16, 1748.01it/s]
8192197it [1:14:16, 1773.13it/s]
8192377it [1:14:16, 1779.88it/s]
8192556it [1:14:16, 1769.53it/s]
8192739it [1:14:17, 1786.50it/s]
8192924it [1:14:17, 1805.30it/s]
8193105it [1:14:17, 1794.28it/s]
8193285it [1:14:17, 1747.27it/s]
8193461it [1:14:17, 1739.86it/s]
8193639it [1:14:17, 1751.59it/s]
8193815it [1:14:17, 1752.34it/s]
8193994it [1:14:17, 1763.20it/s]
8194175it [1:14:17, 1775.62it/s]
8194356it [1:14:17, 1784.61it/s]
8194541it [1:14:18, 1802.46it/s]
8194722it [1:14:18, 1791.13it/s]
8194907it [1:14:18, 1805.77it/s]
8195094it [1:14:18, 1823.11it/s]
8195277it [1:14:18, 1687.30it/s]
8195448it [1:14:18, 1682.94it/s]
8195621it [1:14:18, 1695.24it/s]
8195803it [1:14:18, 1731.11it/s]
8195986it [1:14:18, 1757.99it/s]
8196173it [1:14:18, 1788.57it/s]
8196353it [1:14:19, 1783.54it/s]
8196537it [1:14:19, 1799.05it/s]
8196719it [1:14:19, 1803.52it/s]
8196900it [1:14:19, 1804.26it/s]
8197084it [1:14:19, 1813.56it/s]
8197269it [1:14:19, 1821.85it/s]
8197456it [1:14:19, 1834.93it/s]
8197645it [1:14:19, 1849.14it/s]
8197834it [1:14:19, 1859.85it/s]
8198021it [1:14:19, 1857.48it/s]
8198208it [1:14:20, 1859.05it/s]
8198394it [1:14:20, 1857.35it/s]
8198580it [1:14:20, 1718.31it/s]
8198758it [1:14:20, 1733.72it/s]
8198934it [1:14:20, 1740.62it/s]
8199115it [1:14:20, 1759.62it/s]
8199295it [1:14:20, 1769.78it/s]
8199475it [1:14:20, 1777.80it/s]
8199654it [1:14:20, 1776.65it/s]
8199835it [1:14:21, 1784.13it/s]
8200014it [1:14:21, 1767.83it/s]
8200199it [1:14:21, 1790.76it/s]
8200379it [1:14:21, 1787.64it/s]
8200558it [1:14:21, 1777.25it/s]
8200740it [1:14:21, 1789.24it/s]
8200922it [1:14:21, 1795.57it/s]
8201102it [1:14:21, 1793.38it/s]
8201283it [1:14:21, 1797.31it/s]
8201463it [1:14:21, 1784.51it/s]
8201642it [1:14:22, 1773.91it/s]
8201827it [1:14:22, 1794.62it/s]
8202011it [1:14:22, 1807.66it/s]
8202198it [1:14:22, 1826.15it/s]
8202385it [1:14:22, 1837.99it/s]
8202569it [1:14:22, 1833.54it/s]
8202753it [1:14:22, 1822.42it/s]
8202936it [1:14:22, 1814.81it/s]
8203118it [1:14:22, 1813.54it/s]
8203307it [1:14:22, 1833.36it/s]
8203491it [1:14:23, 1834.94it/s]
8203675it [1:14:23, 1835.45it/s]
8203859it [1:14:23, 1828.82it/s]
8204042it [1:14:23, 1820.38it/s]
8204226it [1:14:23, 1824.14it/s]
8204414it [1:14:23, 1839.86it/s]
8204601it [1:14:23, 1846.31it/s]
8204787it [1:14:23, 1848.61it/s]
8204976it [1:14:23, 1859.32it/s]
8205162it [1:14:23, 1760.75it/s]
8205340it [1:14:24, 1747.79it/s]
8205516it [1:14:24, 1749.63it/s]
8205704it [1:14:24, 1784.52it/s]
8205886it [1:14:24, 1793.48it/s]
8206072it [1:14:24, 1811.70it/s]
8206254it [1:14:24, 1801.19it/s]
8206435it [1:14:24, 1682.88it/s]
8206606it [1:14:24, 1688.09it/s]
8206779it [1:14:24, 1698.82it/s]
8206964it [1:14:24, 1740.70it/s]
8207139it [1:14:25, 1620.10it/s]
8207311it [1:14:25, 1647.21it/s]
8207487it [1:14:25, 1677.35it/s]
8207667it [1:14:25, 1710.97it/s]
8207846it [1:14:25, 1731.52it/s]
8208029it [1:14:25, 1759.18it/s]
8208213it [1:14:25, 1781.54it/s]
8208394it [1:14:25, 1789.20it/s]
8208577it [1:14:25, 1800.31it/s]
8208761it [1:14:26, 1810.45it/s]
8208943it [1:14:26, 1812.64it/s]
8209126it [1:14:26, 1815.91it/s]
8209310it [1:14:26, 1821.11it/s]
8209498it [1:14:26, 1836.41it/s]
8209687it [1:14:26, 1851.29it/s]
8209876it [1:14:26, 1861.06it/s]
8210063it [1:14:26, 1840.98it/s]
8210248it [1:14:26, 1807.03it/s]
8210429it [1:14:26, 1780.31it/s]
8210610it [1:14:27, 1788.22it/s]
8210789it [1:14:27, 1417.92it/s]
8210943it [1:14:27, 1339.30it/s]
8211086it [1:14:27, 1344.30it/s]
8211261it [1:14:27, 1448.63it/s]
8211448it [1:14:27, 1561.82it/s]
8211631it [1:14:27, 1635.22it/s]
8211814it [1:14:27, 1688.54it/s]
8211998it [1:14:27, 1731.07it/s]
8212183it [1:14:28, 1764.24it/s]
8212369it [1:14:28, 1792.26it/s]
8212555it [1:14:28, 1810.13it/s]
8212742it [1:14:28, 1826.15it/s]
8212926it [1:14:28, 1829.31it/s]
8213110it [1:14:28, 1827.81it/s]
8213294it [1:14:28, 1801.61it/s]
8213475it [1:14:28, 1759.98it/s]
8213652it [1:14:28, 1755.28it/s]
8213835it [1:14:28, 1775.36it/s]
8214019it [1:14:29, 1793.46it/s]
8214203it [1:14:29, 1804.99it/s]
8214387it [1:14:29, 1815.10it/s]
8214573it [1:14:29, 1828.02it/s]
8214757it [1:14:29, 1831.06it/s]
8214946it [1:14:29, 1846.09it/s]
8215134it [1:14:29, 1854.69it/s]
8215321it [1:14:29, 1856.99it/s]
8215507it [1:14:29, 1853.11it/s]
8215693it [1:14:29, 1850.30it/s]
8215880it [1:14:30, 1854.87it/s]
8216066it [1:14:30, 1851.45it/s]
8216252it [1:14:30, 1850.20it/s]
8216440it [1:14:30, 1858.35it/s]
8216626it [1:14:30, 1849.99it/s]
8216812it [1:14:30, 1846.60it/s]
8216998it [1:14:30, 1850.25it/s]
8217184it [1:14:30, 1800.63it/s]
8217369it [1:14:30, 1812.21it/s]
8217554it [1:14:30, 1822.31it/s]
8217740it [1:14:31, 1831.44it/s]
8217927it [1:14:31, 1842.21it/s]
8218112it [1:14:31, 1837.49it/s]
8218301it [1:14:31, 1852.17it/s]
8218487it [1:14:31, 1844.19it/s]
8218675it [1:14:31, 1854.43it/s]
8218862it [1:14:31, 1857.01it/s]
8219050it [1:14:31, 1863.54it/s]
8219238it [1:14:31, 1865.60it/s]
8219428it [1:14:31, 1873.34it/s]
8219616it [1:14:32, 1874.52it/s]
8219805it [1:14:32, 1877.94it/s]
8219993it [1:14:32, 1876.81it/s]
8220181it [1:14:32, 1867.25it/s]
8220368it [1:14:32, 1863.33it/s]
8220556it [1:14:32, 1865.48it/s]
8220743it [1:14:32, 1864.70it/s]
8220931it [1:14:32, 1868.90it/s]
8221118it [1:14:32, 1863.80it/s]
8221305it [1:14:33, 1862.46it/s]
8221493it [1:14:33, 1867.00it/s]
8221680it [1:14:33, 1857.54it/s]
8221866it [1:14:33, 1855.03it/s]
8222052it [1:14:33, 1855.43it/s]
8222241it [1:14:33, 1865.73it/s]
8222428it [1:14:33, 1857.42it/s]
8222617it [1:14:33, 1866.66it/s]
8222804it [1:14:33, 1862.02it/s]
8222991it [1:14:33, 1855.46it/s]
8223177it [1:14:34, 1849.83it/s]
8223362it [1:14:34, 1841.44it/s]
8223550it [1:14:34, 1850.20it/s]
8223736it [1:14:34, 1850.48it/s]
8223922it [1:14:34, 1850.99it/s]
8224109it [1:14:34, 1855.76it/s]
8224295it [1:14:34, 1856.55it/s]
8224482it [1:14:34, 1859.77it/s]
8224668it [1:14:34, 1857.51it/s]
8224855it [1:14:34, 1859.39it/s]
8225041it [1:14:35, 1856.22it/s]
8225228it [1:14:35, 1858.10it/s]
8225414it [1:14:35, 1854.43it/s]
8225600it [1:14:35, 1852.33it/s]
8225788it [1:14:35, 1857.88it/s]
8225975it [1:14:35, 1859.81it/s]
8226161it [1:14:35, 1856.39it/s]
8226349it [1:14:35, 1861.22it/s]
8226536it [1:14:35, 1861.91it/s]
8226723it [1:14:35, 1858.26it/s]
8226909it [1:14:36, 1850.57it/s]
8227095it [1:14:36, 1852.17it/s]
8227281it [1:14:36, 1853.09it/s]
8227467it [1:14:36, 1847.35it/s]
8227652it [1:14:36, 1845.72it/s]
8227841it [1:14:36, 1856.56it/s]
8228029it [1:14:36, 1861.09it/s]
8228220it [1:14:36, 1874.10it/s]
8228408it [1:14:36, 1866.00it/s]
8228595it [1:14:36, 1795.64it/s]
8228782it [1:14:37, 1815.11it/s]
8228969it [1:14:37, 1829.82it/s]
8229157it [1:14:37, 1843.73it/s]
8229346it [1:14:37, 1855.11it/s]
8229532it [1:14:37, 1852.62it/s]
8229720it [1:14:37, 1859.10it/s]
8229907it [1:14:37, 1848.02it/s]
8230095it [1:14:37, 1857.49it/s]
8230281it [1:14:37, 1857.69it/s]
8230467it [1:14:37, 1856.36it/s]
8230653it [1:14:38, 1853.03it/s]
8230839it [1:14:38, 1849.57it/s]
8231024it [1:14:38, 1849.02it/s]
8231210it [1:14:38, 1849.66it/s]
8231395it [1:14:38, 1834.64it/s]
8231579it [1:14:38, 1767.19it/s]
8231757it [1:14:38, 1762.95it/s]
8231937it [1:14:38, 1772.05it/s]
8232120it [1:14:38, 1786.74it/s]
8232300it [1:14:38, 1789.79it/s]
8232488it [1:14:39, 1815.73it/s]
8232677it [1:14:39, 1836.27it/s]
8232865it [1:14:39, 1847.04it/s]
8233054it [1:14:39, 1858.43it/s]
8233241it [1:14:39, 1861.42it/s]
8233428it [1:14:39, 1854.82it/s]
8233614it [1:14:39, 1854.53it/s]
8233801it [1:14:39, 1857.17it/s]
8233987it [1:14:39, 1848.89it/s]
8234172it [1:14:39, 1848.69it/s]
8234357it [1:14:40, 1844.86it/s]
8234543it [1:14:40, 1848.65it/s]
8234728it [1:14:40, 1843.57it/s]
8234914it [1:14:40, 1846.14it/s]
8235100it [1:14:40, 1847.30it/s]
8235285it [1:14:40, 1847.86it/s]
8235472it [1:14:40, 1852.05it/s]
8235658it [1:14:40, 1841.90it/s]
8235844it [1:14:40, 1844.40it/s]
8236030it [1:14:40, 1848.86it/s]
8236216it [1:14:41, 1851.71it/s]
8236405it [1:14:41, 1862.09it/s]
8236595it [1:14:41, 1873.03it/s]
8236783it [1:14:41, 1869.76it/s]
8236970it [1:14:41, 1869.48it/s]
8237158it [1:14:41, 1871.71it/s]
8237347it [1:14:41, 1876.34it/s]
8237535it [1:14:41, 1876.84it/s]
8237723it [1:14:41, 1875.96it/s]
8237911it [1:14:41, 1875.49it/s]
8238099it [1:14:42, 1872.69it/s]
8238287it [1:14:42, 1873.33it/s]
8238475it [1:14:42, 1864.44it/s]
8238662it [1:14:42, 1748.46it/s]
8238847it [1:14:42, 1775.12it/s]
8239033it [1:14:42, 1797.42it/s]
8239223it [1:14:42, 1826.62it/s]
8239411it [1:14:42, 1839.88it/s]
8239599it [1:14:42, 1848.82it/s]
8239785it [1:14:43, 1850.31it/s]
8239971it [1:14:43, 1372.71it/s]
8240127it [1:14:43, 1188.60it/s]
8240302it [1:14:43, 1313.70it/s]
8240484it [1:14:43, 1434.97it/s]
8240668it [1:14:43, 1538.28it/s]
8240853it [1:14:43, 1621.39it/s]
8241041it [1:14:43, 1690.34it/s]
8241227it [1:14:44, 1737.55it/s]
8241412it [1:14:44, 1769.54it/s]
8241600it [1:14:44, 1798.86it/s]
8241790it [1:14:44, 1825.95it/s]
8241977it [1:14:44, 1838.91it/s]
8242164it [1:14:44, 1846.04it/s]
8242351it [1:14:44, 1851.17it/s]
8242537it [1:14:44, 1851.72it/s]
8242723it [1:14:44, 1853.77it/s]
8242910it [1:14:44, 1858.41it/s]
8243097it [1:14:45, 1859.74it/s]
8243284it [1:14:45, 1856.57it/s]
8243470it [1:14:45, 1843.67it/s]
8243655it [1:14:45, 1841.94it/s]
8243840it [1:14:45, 1831.26it/s]
8244024it [1:14:45, 1828.00it/s]
8244210it [1:14:45, 1836.94it/s]
8244395it [1:14:45, 1838.25it/s]
8244582it [1:14:45, 1846.36it/s]
8244767it [1:14:45, 1838.32it/s]
8244952it [1:14:46, 1840.90it/s]
8245138it [1:14:46, 1845.48it/s]
8245323it [1:14:46, 1844.78it/s]
8245508it [1:14:46, 1844.82it/s]
8245694it [1:14:46, 1848.49it/s]
8245881it [1:14:46, 1852.68it/s]
8246067it [1:14:46, 1853.40it/s]
8246254it [1:14:46, 1857.70it/s]
8246440it [1:14:46, 1853.79it/s]
8246628it [1:14:46, 1860.15it/s]
8246815it [1:14:47, 1857.74it/s]
8247002it [1:14:47, 1860.19it/s]
8247190it [1:14:47, 1864.59it/s]
8247377it [1:14:47, 1858.91it/s]
8247563it [1:14:47, 1856.64it/s]
8247749it [1:14:47, 1854.02it/s]
8247935it [1:14:47, 1851.22it/s]
8248121it [1:14:47, 1850.59it/s]
8248307it [1:14:47, 1847.07it/s]
8248492it [1:14:47, 1844.00it/s]
8248680it [1:14:48, 1852.47it/s]
8248867it [1:14:48, 1856.32it/s]
8249053it [1:14:48, 1784.05it/s]
8249239it [1:14:48, 1804.47it/s]
8249425it [1:14:48, 1818.46it/s]
8249610it [1:14:48, 1827.57it/s]
8249799it [1:14:48, 1844.09it/s]
8249986it [1:14:48, 1848.98it/s]
8250174it [1:14:48, 1856.69it/s]
8250360it [1:14:48, 1855.18it/s]
8250546it [1:14:49, 1848.42it/s]
8250734it [1:14:49, 1857.41it/s]
8250920it [1:14:49, 1852.37it/s]
8251106it [1:14:49, 1785.04it/s]
8251293it [1:14:49, 1807.08it/s]
8251481it [1:14:49, 1826.55it/s]
8251668it [1:14:49, 1836.31it/s]
8251856it [1:14:49, 1846.51it/s]
8252043it [1:14:49, 1850.54it/s]
8252229it [1:14:49, 1849.38it/s]
8252415it [1:14:50, 1851.58it/s]
8252601it [1:14:50, 1852.66it/s]
8252789it [1:14:50, 1858.76it/s]
8252975it [1:14:50, 1733.58it/s]
8253154it [1:14:50, 1748.57it/s]
8253331it [1:14:50, 1752.98it/s]
8253508it [1:14:50, 1754.70it/s]
8253689it [1:14:50, 1769.39it/s]
8253874it [1:14:50, 1790.43it/s]
8254059it [1:14:50, 1805.32it/s]
8254244it [1:14:51, 1816.73it/s]
8254426it [1:14:51, 1807.92it/s]
8254609it [1:14:51, 1812.52it/s]
8254794it [1:14:51, 1821.13it/s]
8254977it [1:14:51, 1816.30it/s]
8255166it [1:14:51, 1836.08it/s]
8255350it [1:14:51, 1806.72it/s]
8255536it [1:14:51, 1820.26it/s]
8255724it [1:14:51, 1835.65it/s]
8255914it [1:14:52, 1852.55it/s]
8256104it [1:14:52, 1863.46it/s]
8256291it [1:14:52, 1864.47it/s]
8256479it [1:14:52, 1867.99it/s]
8256668it [1:14:52, 1872.13it/s]
8256857it [1:14:52, 1877.32it/s]
8257047it [1:14:52, 1882.45it/s]
8257236it [1:14:52, 1882.62it/s]
8257425it [1:14:52, 1874.04it/s]
8257613it [1:14:52, 1872.62it/s]
8257801it [1:14:53, 1860.99it/s]
8257988it [1:14:53, 1858.88it/s]
8258175it [1:14:53, 1859.46it/s]
8258361it [1:14:53, 1858.77it/s]
8258547it [1:14:53, 1856.16it/s]
8258733it [1:14:53, 1855.95it/s]
8258919it [1:14:53, 1852.20it/s]
8259105it [1:14:53, 1852.32it/s]
8259292it [1:14:53, 1854.91it/s]
8259478it [1:14:53, 1854.21it/s]
8259666it [1:14:54, 1859.49it/s]
8259855it [1:14:54, 1865.82it/s]
8260042it [1:14:54, 1864.24it/s]
8260229it [1:14:54, 1851.66it/s]
8260415it [1:14:54, 1849.06it/s]
8260600it [1:14:54, 1845.88it/s]
8260785it [1:14:54, 1834.68it/s]
8260969it [1:14:54, 1834.93it/s]
8261153it [1:14:54, 1830.53it/s]
8261339it [1:14:54, 1838.11it/s]
8261523it [1:14:55, 1835.79it/s]
8261707it [1:14:55, 1832.52it/s]
8261891it [1:14:55, 1800.48it/s]
8262072it [1:14:55, 1777.03it/s]
8262250it [1:14:55, 1777.11it/s]
8262428it [1:14:55, 1607.01it/s]
8262604it [1:14:55, 1648.43it/s]
8262784it [1:14:55, 1689.23it/s]
8262969it [1:14:55, 1732.60it/s]
8263156it [1:14:55, 1772.21it/s]
8263341it [1:14:56, 1794.03it/s]
8263528it [1:14:56, 1813.66it/s]
8263714it [1:14:56, 1826.36it/s]
8263899it [1:14:56, 1832.06it/s]
8264086it [1:14:56, 1841.37it/s]
8264271it [1:14:56, 1841.72it/s]
8264458it [1:14:56, 1847.99it/s]
8264643it [1:14:56, 1847.97it/s]
8264830it [1:14:56, 1854.37it/s]
8265018it [1:14:56, 1859.19it/s]
8265206it [1:14:57, 1864.03it/s]
8265394it [1:14:57, 1867.81it/s]
8265581it [1:14:57, 1867.15it/s]
8265769it [1:14:57, 1869.12it/s]
8265956it [1:14:57, 1790.52it/s]
8266142it [1:14:57, 1808.02it/s]
8266327it [1:14:57, 1819.77it/s]
8266513it [1:14:57, 1828.62it/s]
8266697it [1:14:57, 1831.76it/s]
8266883it [1:14:57, 1839.53it/s]
8267068it [1:14:58, 1841.01it/s]
8267256it [1:14:58, 1850.64it/s]
8267442it [1:14:58, 1851.42it/s]
8267628it [1:14:58, 1846.11it/s]
8267813it [1:14:58, 1685.88it/s]
8267985it [1:14:58, 1690.43it/s]
8268162it [1:14:58, 1710.57it/s]
8268342it [1:14:58, 1735.41it/s]
8268524it [1:14:58, 1759.48it/s]
8268701it [1:14:59, 1692.04it/s]
8268872it [1:14:59, 1362.15it/s]
8269019it [1:14:59, 1159.74it/s]
8269199it [1:14:59, 1305.34it/s]
8269385it [1:14:59, 1441.60it/s]
8269559it [1:14:59, 1517.73it/s]
8269745it [1:14:59, 1608.39it/s]
8269928it [1:14:59, 1667.66it/s]
8270110it [1:15:00, 1710.07it/s]
8270289it [1:15:00, 1731.84it/s]
8270474it [1:15:00, 1765.00it/s]
8270658it [1:15:00, 1785.60it/s]
8270842it [1:15:00, 1799.18it/s]
8271029it [1:15:00, 1817.80it/s]
8271214it [1:15:00, 1827.31it/s]
8271398it [1:15:00, 1824.39it/s]
8271584it [1:15:00, 1832.84it/s]
8271770it [1:15:00, 1839.27it/s]
8271957it [1:15:01, 1847.11it/s]
8272146it [1:15:01, 1859.00it/s]
8272335it [1:15:01, 1865.22it/s]
8272522it [1:15:01, 1865.63it/s]
8272709it [1:15:01, 1866.30it/s]
8272896it [1:15:01, 1864.62it/s]
8273083it [1:15:01, 1863.78it/s]
8273270it [1:15:01, 1693.08it/s]
8273443it [1:15:01, 1693.87it/s]
8273629it [1:15:01, 1738.05it/s]
8273816it [1:15:02, 1774.04it/s]
8274000it [1:15:02, 1792.58it/s]
8274186it [1:15:02, 1810.64it/s]
8274374it [1:15:02, 1829.90it/s]
8274562it [1:15:02, 1843.68it/s]
8274753it [1:15:02, 1861.71it/s]
8274941it [1:15:02, 1864.97it/s]
8275129it [1:15:02, 1867.02it/s]
8275316it [1:15:02, 1809.91it/s]
8275498it [1:15:02, 1754.36it/s]
8275680it [1:15:03, 1771.59it/s]
8275861it [1:15:03, 1779.99it/s]
8276040it [1:15:03, 1782.87it/s]
8276220it [1:15:03, 1785.52it/s]
8276404it [1:15:03, 1801.42it/s]
8276588it [1:15:03, 1811.84it/s]
8276771it [1:15:03, 1816.21it/s]
8276953it [1:15:03, 1791.66it/s]
8277133it [1:15:03, 1791.81it/s]
8277315it [1:15:03, 1797.61it/s]
8277501it [1:15:04, 1815.99it/s]
8277683it [1:15:04, 1799.97it/s]
8277864it [1:15:04, 1775.88it/s]
8278045it [1:15:04, 1783.64it/s]
8278224it [1:15:04, 1783.09it/s]
8278403it [1:15:04, 1782.99it/s]
8278582it [1:15:04, 1770.01it/s]
8278764it [1:15:04, 1782.13it/s]
8278945it [1:15:04, 1789.57it/s]
8279126it [1:15:05, 1794.70it/s]
8279306it [1:15:05, 1780.53it/s]
8279485it [1:15:05, 1754.96it/s]
8279663it [1:15:05, 1761.29it/s]
8279843it [1:15:05, 1771.57it/s]
8280024it [1:15:05, 1782.69it/s]
8280209it [1:15:05, 1801.19it/s]
8280394it [1:15:05, 1813.69it/s]
8280578it [1:15:05, 1820.38it/s]
8280764it [1:15:05, 1831.90it/s]
8280951it [1:15:06, 1842.28it/s]
8281138it [1:15:06, 1847.76it/s]
8281326it [1:15:06, 1855.19it/s]
8281516it [1:15:06, 1867.31it/s]
8281706it [1:15:06, 1874.22it/s]
8281896it [1:15:06, 1880.36it/s]
8282086it [1:15:06, 1883.22it/s]
8282275it [1:15:06, 1741.85it/s]
8282452it [1:15:06, 1737.12it/s]
8282628it [1:15:06, 1738.65it/s]
8282803it [1:15:07, 1736.28it/s]
8282984it [1:15:07, 1755.46it/s]
8283164it [1:15:07, 1766.62it/s]
8283342it [1:15:07, 1763.02it/s]
8283523it [1:15:07, 1775.26it/s]
8283701it [1:15:07, 1748.01it/s]
8283883it [1:15:07, 1766.87it/s]
8284065it [1:15:07, 1781.42it/s]
8284244it [1:15:07, 1503.93it/s]
8284418it [1:15:08, 1565.57it/s]
8284598it [1:15:08, 1628.19it/s]
8284783it [1:15:08, 1688.97it/s]
8284964it [1:15:08, 1720.84it/s]
8285145it [1:15:08, 1745.20it/s]
8285322it [1:15:08, 1741.72it/s]
8285506it [1:15:08, 1770.07it/s]
8285694it [1:15:08, 1800.25it/s]
8285877it [1:15:08, 1807.83it/s]
8286059it [1:15:08, 1773.96it/s]
8286237it [1:15:09, 1762.51it/s]
8286416it [1:15:09, 1768.92it/s]
8286594it [1:15:09, 1764.50it/s]
8286771it [1:15:09, 1723.92it/s]
